metric,label,dir,method,n,mean,std,median,q1,q3,floor_p95
rpeak_bias_ms,R-peak bias [ms],→0,M02,22,-1.248472047511599,4.379652059774715,-0.34101372608065494,-0.7272258452743139,0.1828625486368076,0.063183064516129
rpeak_bias_ms,R-peak bias [ms],→0,M03,22,-1.1061872740973984,3.788795382760466,-0.4093215710248411,-0.7259283231489453,0.046028904227782566,0.063183064516129
rpeak_bias_ms,R-peak bias [ms],→0,M04,22,-1.2365587021931959,4.308615970459822,-0.2944883040935673,-0.6558202084602522,0.17791593282475118,0.063183064516129
rpeak_bias_ms,R-peak bias [ms],→0,M04np,22,-1.2365587021931959,4.308615970459822,-0.2944883040935673,-0.6558202084602522,0.17791593282475118,0.063183064516129
rpeak_bias_ms,R-peak bias [ms],→0,M05,22,-0.848022233846855,3.434612709278694,-0.12884279015857963,-0.5548282146596673,0.36814225079802,0.063183064516129
rpeak_bias_ms,R-peak bias [ms],→0,M05f,22,-0.1490447588942329,3.819392382702142,0.31820725389777216,-0.2469270550920338,0.8830246089862681,0.063183064516129
rpeak_bias_ms,R-peak bias [ms],→0,M06,22,-1.2248481308829435,4.520776791015618,-0.18817671252424653,-0.5763510101010101,0.10039350148306685,0.063183064516129
rpeak_bias_ms,R-peak bias [ms],→0,M07,22,-1.3423400911517773,4.251930387625813,-0.28248285561413533,-0.8029416253680959,0.037467033597064554,0.063183064516129
rpeak_bias_ms,R-peak bias [ms],→0,M08,22,-1.2529196569271586,4.211651603203366,-0.30246597115548723,-0.5849504510056763,0.07385202417706657,0.063183064516129
rpeak_bias_ms,R-peak bias [ms],→0,M_FE,22,-1.2406864245629912,4.334577848426935,-0.2189327485380117,-0.6546124789916532,0.18275822627533372,0.063183064516129
psd_logdist,PSD log-distance [dB],↓,B01,22,2.690045482196951,2.530412967460144,1.7682259405663658,0.9139926564198682,3.780892263210571,0.9983052705521224
psd_logdist,PSD log-distance [dB],↓,B02,22,7.893398274412755,6.195675649860524,6.327780537901805,3.4182675070478226,13.632654486063618,0.9983052705521224
psd_logdist,PSD log-distance [dB],↓,M00,22,8.30407783247455,6.057905664882439,7.07572899823122,3.897281804719309,13.60853501291568,0.9983052705521224
psd_logdist,PSD log-distance [dB],↓,M01,22,22.789896813691044,2.584538799448773,23.55850288794425,20.980872892763344,24.688637783313517,0.9983052705521224
psd_logdist,PSD log-distance [dB],↓,M02,22,10.437860392785947,2.0177176122286316,10.62439624529297,8.90068296394712,11.471144051729702,0.9983052705521224
psd_logdist,PSD log-distance [dB],↓,M03,22,6.186300686958749,2.714465310929238,5.334396045965169,3.8871669473659085,8.504323943873011,0.9983052705521224
psd_logdist,PSD log-distance [dB],↓,M04,22,7.791851263809513,5.786910666560623,6.522654682706866,3.276699757405896,13.223947275775505,0.9983052705521224
psd_logdist,PSD log-distance [dB],↓,M04np,22,7.791851263809513,5.786910666560623,6.522654682706866,3.276699757405896,13.223947275775505,0.9983052705521224
psd_logdist,PSD log-distance [dB],↓,M05,22,6.702671216708723,2.967611144071975,6.063582315241495,4.482484420967516,7.997231929293419,0.9983052705521224
psd_logdist,PSD log-distance [dB],↓,M05f,22,5.380593458431113,2.6277488885090166,4.5289244611108606,3.486587351904143,7.398766053623033,0.9983052705521224
psd_logdist,PSD log-distance [dB],↓,M06,22,4.243777332798637,1.2004141822939027,4.149938541319241,3.7892977494433038,5.046532745962989,0.9983052705521224
psd_logdist,PSD log-distance [dB],↓,M07,22,4.7638425015645804,1.7178665922861398,4.7361022709282246,3.286684245704108,5.307243012648039,0.9983052705521224
psd_logdist,PSD log-distance [dB],↓,M08,22,4.797820232278371,1.2576043363751828,4.497090276588406,3.8980365916241846,5.309772770026679,0.9983052705521224
psd_logdist,PSD log-distance [dB],↓,M_FE,22,7.731864347807613,6.2408273089470265,6.252214437178491,3.196733499914685,13.247628017025212,0.9983052705521224
rtf,RTF (latency / signal),↓,B01,22,0.0003844453999338132,2.3528727909015824e-05,0.0003813309631924413,0.00036918130345434797,0.00039649291215684775,
rtf,RTF (latency / signal),↓,B02,22,0.0003563832460888006,2.2636582075995732e-05,0.00035231699653700665,0.0003408773291691129,0.0003709732590095882,
rtf,RTF (latency / signal),↓,M00,22,1.1402357983450829e-06,9.632632654571809e-08,1.1467090290453698e-06,1.0658031341234972e-06,1.2201791605548351e-06,
rtf,RTF (latency / signal),↓,M01,22,0.00014655309898738077,1.3430445453859256e-05,0.00014632140834894218,0.00013894520451584766,0.0001542327673733881,
rtf,RTF (latency / signal),↓,M02,22,0.00016872478826040934,1.443746634793874e-05,0.0001696894215405741,0.00015742936181545198,0.00017497448646079444,
rtf,RTF (latency / signal),↓,M03,22,0.0001802850424890567,1.6207960680432597e-05,0.00018179273681400647,0.00016675446355141806,0.0001904522802103909,
rtf,RTF (latency / signal),↓,M04,22,0.00026431122292302063,1.8695936727762858e-05,0.0002641470173885965,0.00025031178960135654,0.0002716214323072563,
rtf,RTF (latency / signal),↓,M04np,22,0.00026637671755286817,1.924016861658964e-05,0.00026512754098904326,0.0002512788864502606,0.00027505342951978187,
rtf,RTF (latency / signal),↓,M05,22,0.04049727881098041,0.0133873631025778,0.03502447126805035,0.032071840088517295,0.044852955321180665,
rtf,RTF (latency / signal),↓,M05f,22,0.03367989161338255,0.013750262328150633,0.026990782832631847,0.02497209518402946,0.03742842023784002,
rtf,RTF (latency / signal),↓,M06,22,0.001596443932074713,6.610206599973377e-05,0.0015848099201472604,0.0015484301816033825,0.001640256094813392,
rtf,RTF (latency / signal),↓,M07,22,0.0027307480478538483,0.0001181245230492873,0.0027022733131919566,0.002639589269806998,0.0028187651972302777,
rtf,RTF (latency / signal),↓,M08,22,0.001917276618745047,8.710387984505312e-05,0.0018963898395819947,0.0018476955909666989,0.0019854809468723843,
rtf,RTF (latency / signal),↓,M_FE,22,0.00014770049450210838,1.4238684130426593e-05,0.00014833273957669412,0.00013884460034003292,0.00015616548783125634,
