metric,label,dir,method,n,mean,std,median,q1,q3,floor_p95
rpeak_mae_ms,R-peak MAE [ms],↓,M05,22,8.81346708977025,5.851008930929851,8.245581908813492,3.9486921621631734,13.517198442466423,0.0
rpeak_mae_ms,R-peak MAE [ms],↓,M05f,22,9.327826971569326,6.175494183624768,8.694411472796938,4.084465602706014,14.306005422223148,0.0
rpeak_mae_ms,R-peak MAE [ms],↓,M06,22,8.55706542004752,5.801835761434072,7.7052079966421925,3.987568856289002,13.476513721927127,0.0
rpeak_mae_ms,R-peak MAE [ms],↓,M07,22,8.610802821720801,5.815438481303563,7.953394275515546,3.898544715570069,13.520132482216631,0.0
rpeak_mae_ms,R-peak MAE [ms],↓,M08,22,8.605221305327364,5.84714945261892,7.889306221930573,3.7310635381390096,13.38674653651415,0.0
rpeak_mae_ms,R-peak MAE [ms],↓,M10,22,8.461386320565992,5.772677207974507,7.178141309879595,3.8323254313820354,13.452508115118194,0.0
rpeak_mae_ms,R-peak MAE [ms],↓,M_FE,22,8.69227868437418,5.898514704751967,7.881849731694233,3.7724568932834264,13.659158594944827,0.0
qrs_dur_err_ms,QRS duration error [ms],↓,B01,21,9.956924584895821,9.807073861736937,7.115803136614377,5.0678486017206925,9.701841863391012,0.6397307960083546
qrs_dur_err_ms,QRS duration error [ms],↓,B02,21,12.385080299824343,10.731766110616398,7.377777777777777,5.682748538011697,15.796683625400414,0.6397307960083546
qrs_dur_err_ms,QRS duration error [ms],↓,M00,21,15.519925200362964,15.373298504699966,11.019607843137253,7.284809564569286,18.61842105263158,0.6397307960083546
qrs_dur_err_ms,QRS duration error [ms],↓,M01,21,14.910919650855956,13.547358190617588,10.178506375227686,6.656662409535973,12.256917511712032,0.6397307960083546
qrs_dur_err_ms,QRS duration error [ms],↓,M02,21,18.22800138311687,12.992154331277463,10.401412330240447,8.675500146866405,26.57586980920314,0.6397307960083546
qrs_dur_err_ms,QRS duration error [ms],↓,M03,21,17.680710824829685,12.871579355381554,12.459560749804652,10.113740387366013,21.29532901247661,0.6397307960083546
qrs_dur_err_ms,QRS duration error [ms],↓,M04,21,13.256746714570065,11.790812289978765,9.063764987363486,6.992907077229112,15.50820309191927,0.6397307960083546
qrs_dur_err_ms,QRS duration error [ms],↓,M04np,21,13.768402166450382,12.391261749728812,9.46273204196933,6.886120218680795,15.307164196216574,0.6397307960083546
qrs_dur_err_ms,QRS duration error [ms],↓,M05,21,30.57778829136542,24.951337684309014,18.445111377884487,9.828439643087977,52.841209025117074,0.6397307960083546
qrs_dur_err_ms,QRS duration error [ms],↓,M05f,21,20.22053002478657,13.795104661654335,16.584193651497756,9.917803353225347,29.164429508409636,0.6397307960083546
qrs_dur_err_ms,QRS duration error [ms],↓,M06,21,17.49200356348441,15.605265505493394,12.952107279693486,8.986928104575163,19.069043920668154,0.6397307960083546
qrs_dur_err_ms,QRS duration error [ms],↓,M07,21,21.516350763804567,17.062564968662194,17.982334869431643,13.09633039503936,25.72392507449979,0.6397307960083546
qrs_dur_err_ms,QRS duration error [ms],↓,M08,21,13.992760785631603,14.097488184705155,7.910434530506002,5.082629362680513,19.53832872542699,0.6397307960083546
qrs_dur_err_ms,QRS duration error [ms],↓,M10,21,15.65792294895208,16.16414756652561,11.409973123549712,6.586561743341405,14.757599478147425,0.6397307960083546
qrs_dur_err_ms,QRS duration error [ms],↓,M_FE,21,12.425027182408014,14.133464513840265,8.54686844262456,4.584241323648103,12.517551476186227,0.6397307960083546
snr_imp_strict,SNR imp. (no gain corr.) [dB],↑,B01,22,10.817404565836567,3.732134269149132,10.869468746526158,8.61049102461287,13.740771026859775,
snr_imp_strict,SNR imp. (no gain corr.) [dB],↑,B02,22,9.72071970601189,3.777498464224938,9.249544675580992,6.681690084622007,10.971712175271158,
snr_imp_strict,SNR imp. (no gain corr.) [dB],↑,M00,22,-5.33558887308018e-17,1.7028693079590828e-16,0.0,-8.153200337090993e-17,0.0,
snr_imp_strict,SNR imp. (no gain corr.) [dB],↑,M01,22,4.974113630640655,2.573759239002034,5.718987565117468,3.6013513167947955,6.986744803788241,
snr_imp_strict,SNR imp. (no gain corr.) [dB],↑,M02,22,2.89978131616019,2.828396543902984,2.444912650592482,1.7948014919544206,4.5659411465569075,
snr_imp_strict,SNR imp. (no gain corr.) [dB],↑,M03,22,5.8532637989415965,2.9129644499809486,6.239811654852309,3.520660659280375,7.462468126473033,
snr_imp_strict,SNR imp. (no gain corr.) [dB],↑,M04,22,7.919611290836598,3.1455400220705587,7.89491325440744,5.444809709430969,9.5888609195831,
snr_imp_strict,SNR imp. (no gain corr.) [dB],↑,M04np,22,7.409374384297762,3.0936827191804923,8.106090503967977,4.876413961349949,9.312395637161211,
snr_imp_strict,SNR imp. (no gain corr.) [dB],↑,M05,22,5.105861043239957,2.5923506904758633,5.283575181140947,3.528546111458114,6.33772120137593,
snr_imp_strict,SNR imp. (no gain corr.) [dB],↑,M05f,22,3.1787707153671403,2.2107048059078958,3.518848967454973,2.21004884544961,4.93456731425162,
snr_imp_strict,SNR imp. (no gain corr.) [dB],↑,M06,22,11.287965835099701,3.7874216880975102,11.898169651238467,10.022742617892053,13.759302889519534,
snr_imp_strict,SNR imp. (no gain corr.) [dB],↑,M07,22,10.298278878034328,3.4671915589216318,10.750619852087192,9.430538486653006,12.315237015221484,
snr_imp_strict,SNR imp. (no gain corr.) [dB],↑,M08,22,11.804581610167794,3.780962710207996,12.129642071311064,10.228762860069352,14.145615368420623,
snr_imp_strict,SNR imp. (no gain corr.) [dB],↑,M10,22,10.309069293695076,3.9964253808300674,11.144557990205218,9.082944271815412,12.831557122965446,
snr_imp_strict,SNR imp. (no gain corr.) [dB],↑,M_FE,22,5.680366797522198,3.59026260523406,4.898688269604472,3.2344529565850277,7.532725303763667,
gain_bias,gain bias α*,→1,B01,22,0.9324724283725011,0.047884082355128275,0.9454792202285934,0.9057491006082584,0.9702207624055826,0.0002037063417723
gain_bias,gain bias α*,→1,B02,22,1.0021308891511191,0.006903871011809778,1.000179085544152,0.9983125001267967,1.0045767911423118,0.0002037063417723
gain_bias,gain bias α*,→1,M00,22,0.7285658776987602,0.007035607708219478,0.7289784356297184,0.7235716447212982,0.7338973650075952,0.0002037063417723
gain_bias,gain bias α*,→1,M01,22,0.888961105559422,0.04315646730421265,0.8969797363006589,0.8525018412736469,0.9200049218798158,0.0002037063417723
gain_bias,gain bias α*,→1,M02,22,0.9260141468399017,0.052539343368049024,0.9268866485490763,0.9012325836160044,0.9614317951625184,0.0002037063417723
gain_bias,gain bias α*,→1,M03,22,0.9169294578938394,0.05235463103384282,0.9243132311965467,0.8887843402869041,0.9549013108756521,0.0002037063417723
gain_bias,gain bias α*,→1,M04,22,0.8933828729522691,0.04232420977563809,0.8983432837743717,0.8654549814011429,0.9165215764060197,0.0002037063417723
gain_bias,gain bias α*,→1,M04np,22,0.9019244686667609,0.046595639114881425,0.9085471373435554,0.8750566201402056,0.9293963247284469,0.0002037063417723
gain_bias,gain bias α*,→1,M05,22,0.9630108162998883,0.05208512841100358,0.9531105486935314,0.9277842925410525,0.9978326205213288,0.0002037063417723
gain_bias,gain bias α*,→1,M05f,22,0.9247986327576736,0.04593094013444897,0.9221000917715317,0.8991171250704061,0.9657645310909047,0.0002037063417723
gain_bias,gain bias α*,→1,M06,22,0.9803239774096452,0.025078763929228403,0.9820026163589765,0.9680888433417033,0.9899737210967607,0.0002037063417723
gain_bias,gain bias α*,→1,M07,22,0.9987956205775479,0.038820619188662815,0.9948438000785991,0.977680620438651,1.0066367300321695,0.0002037063417723
gain_bias,gain bias α*,→1,M08,22,0.9870151769577198,0.0237934323889147,0.9886182029805367,0.9803898863568647,0.9976799097540802,0.0002037063417723
gain_bias,gain bias α*,→1,M10,22,1.0265749909832556,0.050397907755699405,1.0073412858990025,0.9990518139811133,1.0283783844416574,0.0002037063417723
gain_bias,gain bias α*,→1,M_FE,22,0.8417838552572192,0.05092103393069762,0.8470988800457468,0.8075333490342764,0.8798125976746806,0.0002037063417723
prdn,PRDN [%],↓,B01,22,21.778834861180794,9.456798045388929,19.65339042413534,15.877368344608298,25.942079655346127,1.0041163361645733
prdn,PRDN [%],↓,B02,22,21.04577111320733,5.791710323930451,18.99067403539238,16.568155991874452,25.997166459074343,1.0041163361645733
prdn,PRDN [%],↓,M00,22,65.41152319755957,1.837591912041165,65.4094469795641,64.06310291429085,66.71137524036686,1.0041163361645733
prdn,PRDN [%],↓,M01,22,34.66215594551576,8.889249737769273,32.83628591134849,26.88391720765979,41.97649868075441,1.0041163361645733
prdn,PRDN [%],↓,M02,22,37.72082673092356,10.576049274230082,36.82385296869501,29.27798504614262,43.54219748206584,1.0041163361645733
prdn,PRDN [%],↓,M03,22,33.56810681448942,8.635101689525044,30.16204327980556,26.929293166586106,40.06657208713585,1.0041163361645733
prdn,PRDN [%],↓,M04,22,31.029845798009035,8.538514594950437,29.444929107897487,24.82025721609583,36.77170626004246,1.0041163361645733
prdn,PRDN [%],↓,M04np,22,31.513314703575592,8.790530024221406,29.11082531026881,25.238984348460324,38.152432531070545,1.0041163361645733
prdn,PRDN [%],↓,M05,22,30.588162318124056,9.56298990577889,28.50370876961854,25.43803559090823,35.075478397239195,1.0041163361645733
prdn,PRDN [%],↓,M05f,22,36.45693404719,9.419306767494428,33.681270301235216,30.805115582865444,41.22533244926377,1.0041163361645733
prdn,PRDN [%],↓,M06,22,15.610844623192564,9.095942255510371,13.758936095853464,10.1154190063769,18.95680392348044,1.0041163361645733
prdn,PRDN [%],↓,M07,22,15.99548055267531,9.437102550115721,13.55511334401271,11.83914984333064,16.95161998525123,1.0041163361645733
prdn,PRDN [%],↓,M08,22,15.167505296195088,8.321949436446191,13.098778155586224,10.22493945319803,16.59708203739749,1.0041163361645733
prdn,PRDN [%],↓,M10,22,16.345696112579486,11.198413187647338,13.45792669499178,11.101946821327632,17.462768885244834,1.0041163361645733
prdn,PRDN [%],↓,M_FE,22,39.82835202654272,11.02778427491904,39.067647166153556,32.39517157322247,46.865346739229025,1.0041163361645733
r_amp_err_pct,R amplitude error [%],↓,B01,22,4.023244320478683,1.6785064734467265,3.4370220761516395,2.7876705125754855,5.360786336347738,0.1432233720481864
r_amp_err_pct,R amplitude error [%],↓,B02,22,11.817624892260072,4.961291640808878,12.002309297607567,8.46731533260819,14.967806364238925,0.1432233720481864
r_amp_err_pct,R amplitude error [%],↓,M00,22,10.999520302575116,3.961323714654075,10.447273810018443,8.873068319071663,12.923496507207524,0.1432233720481864
r_amp_err_pct,R amplitude error [%],↓,M01,22,12.479459507206089,9.458210716670484,10.05292101765675,6.7055416487633925,14.659271627851062,0.1432233720481864
r_amp_err_pct,R amplitude error [%],↓,M02,22,26.034076578291817,14.036695422313148,24.944211065110135,16.747841460941483,31.572599300366214,0.1432233720481864
r_amp_err_pct,R amplitude error [%],↓,M03,22,12.459242522101846,8.268669124834803,10.698132607079653,7.25180297575802,15.317335243207879,0.1432233720481864
r_amp_err_pct,R amplitude error [%],↓,M04,22,5.8655610567134255,3.2296803836941037,5.063058853873583,3.526807525132064,8.00076174065134,0.1432233720481864
r_amp_err_pct,R amplitude error [%],↓,M04np,22,9.22847820436076,6.600012131440444,7.429293525266682,5.162292554946158,11.642593283772632,0.1432233720481864
r_amp_err_pct,R amplitude error [%],↓,M05,22,10.692511868072598,5.573532134734117,10.247243274044152,6.369044379581466,11.357077679707265,0.1432233720481864
r_amp_err_pct,R amplitude error [%],↓,M05f,22,8.599733737752864,4.498025139671571,7.6706867673148915,5.546303086817136,9.129722918649303,0.1432233720481864
r_amp_err_pct,R amplitude error [%],↓,M06,22,7.703859641112387,13.413360458507688,4.298554555946854,2.9730845197328595,5.256616750146723,0.1432233720481864
r_amp_err_pct,R amplitude error [%],↓,M07,22,8.498311596060837,11.365312411696399,5.751190976562741,3.71743699383537,7.317093408515756,0.1432233720481864
r_amp_err_pct,R amplitude error [%],↓,M08,22,6.064531191846055,11.489510803614067,3.2994065374920214,2.6792543406781624,4.245012101236269,0.1432233720481864
r_amp_err_pct,R amplitude error [%],↓,M10,22,8.962562576054628,19.3352504572167,3.8141350181029896,2.64025958961232,5.2255591791943905,0.1432233720481864
r_amp_err_pct,R amplitude error [%],↓,M_FE,22,5.170721874522173,2.5616142236145567,4.890717035306251,3.3979847699669596,6.771168071026494,0.1432233720481864
beat_cc,beat template CC,↑,B01,22,0.9979757178850608,0.0030770305497048018,0.9987070362665763,0.998205116907424,0.9991194334611551,3.633735584651632e-07
beat_cc,beat template CC,↑,B02,22,0.9890361219392989,0.0048618815653406955,0.9888514593016202,0.9862559383591517,0.9931983265926433,3.633735584651632e-07
beat_cc,beat template CC,↑,M00,22,0.9954666119197314,0.003784539950087972,0.9956275423072993,0.9947951248714875,0.9984550436743068,3.633735584651632e-07
beat_cc,beat template CC,↑,M01,22,0.9898623649583662,0.014380699498381845,0.9954461593391246,0.9906116246994564,0.997464508621368,3.633735584651632e-07
beat_cc,beat template CC,↑,M02,22,0.969813522360429,0.032146834626059724,0.9786232843042139,0.9665477098513736,0.9896813851275478,3.633735584651632e-07
beat_cc,beat template CC,↑,M03,22,0.9904400228892757,0.010533768401519799,0.9939584082083285,0.9891078730823087,0.9967264822534674,3.633735584651632e-07
beat_cc,beat template CC,↑,M04,22,0.9964007075152227,0.003489331912861623,0.9976084356004065,0.9954569748676227,0.9985190356618179,3.633735584651632e-07
beat_cc,beat template CC,↑,M04np,22,0.993184235394163,0.007598916108085215,0.9954733092938421,0.9922467890596068,0.9973689780196021,3.633735584651632e-07
beat_cc,beat template CC,↑,M05,22,0.9939841009250494,0.006226265127454523,0.9958574764109454,0.994302473985083,0.9971780061486173,3.633735584651632e-07
beat_cc,beat template CC,↑,M05f,22,0.9922749775885911,0.006958807956928695,0.9942317215589277,0.9913828410828096,0.9966253633262747,3.633735584651632e-07
beat_cc,beat template CC,↑,M06,22,0.9924451106022876,0.020171721964412012,0.9974568534605308,0.9956512798247141,0.9983160481033364,3.633735584651632e-07
beat_cc,beat template CC,↑,M07,22,0.9906206299893282,0.02138962957799569,0.9955956604611644,0.9930356441349697,0.9968875053693906,3.633735584651632e-07
beat_cc,beat template CC,↑,M08,22,0.9945336112825752,0.013047842834377635,0.9979243174398361,0.9963617032658543,0.9988449114530749,3.633735584651632e-07
beat_cc,beat template CC,↑,M10,22,0.9869203524841773,0.03967895087362612,0.9966660669360776,0.9935333083429875,0.9978802502999068,3.633735584651632e-07
beat_cc,beat template CC,↑,M_FE,22,0.9968077300744448,0.0031643411686881734,0.9973550863022425,0.9964676001627244,0.9988234311677462,3.633735584651632e-07
hr_err_bpm,HR error [bpm],↓,B01,22,0.17743246268275722,0.22572768411327224,0.09755779215574556,0.010749914000688143,0.2447742009451015,0.0
hr_err_bpm,HR error [bpm],↓,B02,22,0.3101894875776439,0.2690977717413689,0.23541756524888946,0.10224381241820524,0.4769904845672384,0.0
hr_err_bpm,HR error [bpm],↓,M00,22,0.6223502839766545,1.3755389665375002,0.2526722219431967,0.1075029570223438,0.6242463177491926,0.0
hr_err_bpm,HR error [bpm],↓,M01,22,0.6201888665441161,1.3753233631124362,0.24366069805498647,0.1075029570223438,0.6242463177491926,0.0
hr_err_bpm,HR error [bpm],↓,M02,22,0.34896900176430407,0.303398769365911,0.25306595965407536,0.10743953083042672,0.46937628799084763,0.0
hr_err_bpm,HR error [bpm],↓,M03,22,0.2989518355467686,0.2645349140184129,0.22323929731935382,0.10814426453541959,0.4170873754449459,0.0
hr_err_bpm,HR error [bpm],↓,M04,22,0.31342572731148804,0.27234371590551665,0.24366069805498647,0.10224381241820524,0.44821127292202956,0.0
hr_err_bpm,HR error [bpm],↓,M04np,22,0.30804658827207965,0.2679153566310854,0.24366069805498647,0.10224381241820524,0.4481078581550693,0.0
hr_err_bpm,HR error [bpm],↓,M05,22,0.6117326171548618,1.390439609050097,0.26641260215155016,0.1070258118740286,0.5930875576896121,0.0
hr_err_bpm,HR error [bpm],↓,M05f,22,0.5172492614041198,1.0019235303047687,0.2686905640902471,0.11119101390953187,0.618438920083697,0.0
hr_err_bpm,HR error [bpm],↓,M06,22,0.21438421476907063,0.2633021994690925,0.10904464101251912,0.019198601981632517,0.2663943614676019,0.0
hr_err_bpm,HR error [bpm],↓,M07,22,0.22427016495810118,0.3490726670964099,0.11479029286982131,0.017154340605812557,0.22339367555819,0.0
