record,seed,kind,metric,value
3,6,probe,snr_out_strict,40.00656329653619
3,6,probe,gain_bias,0.9999617670268166
3,7,probe,rmse,0.0015040168358582142
3,7,probe,prdn,1.0020732209674503
3,7,probe,cc,0.99994979681707
3,7,probe,beat_cc,0.9999996879263933
3,7,probe,beat_cc_median,0.9999542665039517
3,7,probe,r_amp_err_pct,0.13159401141705668
3,7,probe,rpeak_mae_ms,0.23376623376623376
3,7,probe,rpeak_bias_ms,-0.23376623376623376
3,7,probe,hr_err_bpm,0.0
3,7,probe,rr_mae_ms,0.47058823529411764
3,7,probe,qrs_dur_err_ms,0.3660130718954248
3,7,probe,delineate_success_rate,0.9935064935064936
3,7,probe,psd_logdist,2.2416136034490877
3,7,probe,snr_out_strict,39.982010872762494
3,7,probe,gain_bias,0.9998940412063229
3,8,probe,rmse,0.0015021496924182386
3,8,probe,prdn,1.0008292093338724
3,8,probe,cc,0.9999499215321541
3,8,probe,beat_cc,0.9999997281714278
3,8,probe,beat_cc_median,0.9999545364906612
3,8,probe,r_amp_err_pct,0.12098690138147457
3,8,probe,rpeak_mae_ms,0.23376623376623376
3,8,probe,rpeak_bias_ms,-0.23376623376623376
3,8,probe,hr_err_bpm,0.0
3,8,probe,rr_mae_ms,0.47058823529411764
3,8,probe,qrs_dur_err_ms,0.2875816993464052
3,8,probe,delineate_success_rate,0.9935064935064936
3,8,probe,psd_logdist,2.2849192600394095
3,8,probe,snr_out_strict,39.99280056374665
3,8,probe,gain_bias,0.9998928483500804
3,9,probe,rmse,0.0015016387203655745
3,9,probe,prdn,1.0004887667281583
3,9,probe,cc,0.9999499536150076
3,9,probe,beat_cc,0.9999996095409514
3,9,probe,beat_cc_median,0.9999546640086837
3,9,probe,r_amp_err_pct,0.13439443851972244
3,9,probe,rpeak_mae_ms,0.23376623376623376
3,9,probe,rpeak_bias_ms,-0.23376623376623376
3,9,probe,hr_err_bpm,0.0
3,9,probe,rr_mae_ms,0.47058823529411764
3,9,probe,qrs_dur_err_ms,0.33986928104575165
3,9,probe,delineate_success_rate,0.9935064935064936
3,9,probe,psd_logdist,2.248667955684448
3,9,probe,snr_out_strict,39.99575566330127
3,9,probe,gain_bias,0.9999133320091804
4,-1,perfect,rmse,0.0
4,-1,perfect,prdn,0.0
4,-1,perfect,cc,1.0
4,-1,perfect,beat_cc,1.0
4,-1,perfect,beat_cc_median,1.0
4,-1,perfect,r_amp_err_pct,0.0
4,-1,perfect,rpeak_mae_ms,0.5443786982248521
4,-1,perfect,rpeak_bias_ms,-0.4970414201183432
4,-1,perfect,hr_err_bpm,0.0
4,-1,perfect,rr_mae_ms,1.0
4,-1,perfect,qrs_dur_err_ms,0.0
4,-1,perfect,delineate_success_rate,0.9940828402366864
4,-1,perfect,psd_logdist,0.0
4,-1,perfect,snr_out_strict,inf
4,-1,perfect,gain_bias,1.0
4,0,probe,rmse,0.0014984862241571172
4,0,probe,prdn,0.9999130707516075
4,0,probe,cc,0.9999500096551159
4,0,probe,beat_cc,0.9999997239174094
4,0,probe,beat_cc_median,0.999950811177515
4,0,probe,r_amp_err_pct,0.14319607340231474
4,0,probe,rpeak_mae_ms,0.5443786982248521
4,0,probe,rpeak_bias_ms,-0.4970414201183432
4,0,probe,hr_err_bpm,0.0
4,0,probe,rr_mae_ms,1.0
4,0,probe,qrs_dur_err_ms,0.23809523809523808
4,0,probe,delineate_success_rate,0.9940828402366864
4,0,probe,psd_logdist,1.2500609538117526
4,0,probe,snr_out_strict,40.00075509067806
4,0,probe,gain_bias,0.9999334866444751
4,1,probe,rmse,0.0014967447363219953
4,1,probe,prdn,0.9987510070497054
4,1,probe,cc,0.9999501464095375
4,1,probe,beat_cc,0.9999997354196644
4,1,probe,beat_cc_median,0.9999508628313317
4,1,probe,r_amp_err_pct,0.13766371380613118
4,1,probe,rpeak_mae_ms,0.5443786982248521
4,1,probe,rpeak_bias_ms,-0.4970414201183432
4,1,probe,hr_err_bpm,0.0
4,1,probe,rr_mae_ms,1.0
4,1,probe,qrs_dur_err_ms,0.30952380952380953
4,1,probe,delineate_success_rate,0.9940828402366864
4,1,probe,psd_logdist,1.2428006277945887
4,1,probe,snr_out_strict,40.010855395493266
4,1,probe,gain_bias,0.9997863486340967
4,2,probe,rmse,0.0014958723216623605
4,2,probe,prdn,0.9981688603424345
4,2,probe,cc,0.9999501972448726
4,2,probe,beat_cc,0.9999997370731418
4,2,probe,beat_cc_median,0.9999517280500497
4,2,probe,r_amp_err_pct,0.12063386277407194
4,2,probe,rpeak_mae_ms,0.5207100591715976
4,2,probe,rpeak_bias_ms,-0.47337278106508873
4,2,probe,hr_err_bpm,0.0
4,2,probe,rr_mae_ms,0.9523809523809523
4,2,probe,qrs_dur_err_ms,0.47619047619047616
4,2,probe,delineate_success_rate,0.9940828402366864
4,2,probe,psd_logdist,1.2219322019533037
4,2,probe,snr_out_strict,40.01591965698751
4,2,probe,gain_bias,0.999823734360304
4,3,probe,rmse,0.0014998291409887986
4,3,probe,prdn,1.0008091751476862
4,3,probe,cc,0.9999499195065712
4,3,probe,beat_cc,0.9999997092926974
4,3,probe,beat_cc_median,0.9999508222667703
4,3,probe,r_amp_err_pct,0.12020938022421668
4,3,probe,rpeak_mae_ms,0.5443786982248521
4,3,probe,rpeak_bias_ms,-0.4970414201183432
4,3,probe,hr_err_bpm,0.0
4,3,probe,rr_mae_ms,1.0
4,3,probe,qrs_dur_err_ms,0.42857142857142855
4,3,probe,delineate_success_rate,0.9940828402366864
4,3,probe,psd_logdist,1.2572262344442324
4,3,probe,snr_out_strict,39.99297443604202
4,3,probe,gain_bias,0.9999415051580965
4,4,probe,rmse,0.00149913136224961
4,4,probe,prdn,1.0003435598683734
4,4,probe,cc,0.9999499683744698
4,4,probe,beat_cc,0.9999997235813707
4,4,probe,beat_cc_median,0.9999502940645011
4,4,probe,r_amp_err_pct,0.12063501670734024
4,4,probe,rpeak_mae_ms,0.5207100591715976
4,4,probe,rpeak_bias_ms,-0.47337278106508873
4,4,probe,hr_err_bpm,0.0
4,4,probe,rr_mae_ms,0.9523809523809523
4,4,probe,qrs_dur_err_ms,0.3333333333333333
4,4,probe,delineate_success_rate,0.9940828402366864
4,4,probe,psd_logdist,1.2938282550006652
4,4,probe,snr_out_strict,39.99701638939433
4,4,probe,gain_bias,0.9999106957202119
4,5,probe,rmse,0.001498211256759029
4,5,probe,prdn,0.9997295899221232
4,5,probe,cc,0.9999500294269273
4,5,probe,beat_cc,0.999999751475892
4,5,probe,beat_cc_median,0.9999505893324823
4,5,probe,r_amp_err_pct,0.13626275815850025
4,5,probe,rpeak_mae_ms,0.5443786982248521
4,5,probe,rpeak_bias_ms,-0.4970414201183432
4,5,probe,hr_err_bpm,0.0
4,5,probe,rr_mae_ms,1.0
4,5,probe,qrs_dur_err_ms,0.2857142857142857
4,5,probe,delineate_success_rate,0.9940828402366864
4,5,probe,psd_logdist,1.2441996919599723
4,5,probe,snr_out_strict,40.00234906971383
4,5,probe,gain_bias,0.9999147023130752
4,6,probe,rmse,0.0014978647835047147
4,6,probe,prdn,0.9994983945130033
4,6,probe,cc,0.9999500489568184
4,6,probe,beat_cc,0.9999996565339931
4,6,probe,beat_cc_median,0.9999503010644752
4,6,probe,r_amp_err_pct,0.15223879961500092
4,6,probe,rpeak_mae_ms,0.5443786982248521
4,6,probe,rpeak_bias_ms,-0.4970414201183432
4,6,probe,hr_err_bpm,0.0
4,6,probe,rr_mae_ms,1.0
4,6,probe,qrs_dur_err_ms,0.42857142857142855
4,6,probe,delineate_success_rate,0.9940828402366864
4,6,probe,psd_logdist,1.2370360190113963
4,6,probe,snr_out_strict,40.004357982987386
4,6,probe,gain_bias,0.9999893785223474
4,7,probe,rmse,0.001497587118330306
4,7,probe,prdn,0.9993131135056054
4,7,probe,cc,0.999950077527267
4,7,probe,beat_cc,0.9999997047951631
4,7,probe,beat_cc_median,0.9999504132970227
4,7,probe,r_amp_err_pct,0.13178693579300335
4,7,probe,rpeak_mae_ms,0.5443786982248521
4,7,probe,rpeak_bias_ms,-0.4970414201183432
4,7,probe,hr_err_bpm,0.0
4,7,probe,rr_mae_ms,1.0
4,7,probe,qrs_dur_err_ms,0.30952380952380953
4,7,probe,delineate_success_rate,0.9940828402366864
4,7,probe,psd_logdist,1.2216293072962874
4,7,probe,snr_out_strict,40.00596827028105
4,7,probe,gain_bias,0.999857827780189
4,8,probe,rmse,0.0014983378503084966
4,8,probe,prdn,0.999814063534723
4,8,probe,cc,0.9999500174657316
4,8,probe,beat_cc,0.9999996598857512
4,8,probe,beat_cc_median,0.9999506768374218
4,8,probe,r_amp_err_pct,0.12796141749058665
4,8,probe,rpeak_mae_ms,0.5443786982248521
4,8,probe,rpeak_bias_ms,-0.4970414201183432
4,8,probe,hr_err_bpm,0.0
4,8,probe,rr_mae_ms,1.0
4,8,probe,qrs_dur_err_ms,0.40476190476190477
4,8,probe,delineate_success_rate,0.9940828402366864
4,8,probe,psd_logdist,1.250008299366145
4,8,probe,snr_out_strict,40.001615173781595
4,8,probe,gain_bias,1.000015681638819
4,9,probe,rmse,0.0014999013229145092
4,9,probe,prdn,1.0008573408564039
4,9,probe,cc,0.9999499158843671
4,9,probe,beat_cc,0.9999996438055285
4,9,probe,beat_cc_median,0.999949951994229
4,9,probe,r_amp_err_pct,0.12948743050737505
4,9,probe,rpeak_mae_ms,0.5443786982248521
4,9,probe,rpeak_bias_ms,-0.4970414201183432
4,9,probe,hr_err_bpm,0.0
4,9,probe,rr_mae_ms,1.0
4,9,probe,qrs_dur_err_ms,0.40476190476190477
4,9,probe,delineate_success_rate,0.9940828402366864
4,9,probe,psd_logdist,1.2649962544092177
4,9,probe,snr_out_strict,39.99255642232496
4,9,probe,gain_bias,0.9999237207580971
